Longitude,Latitude,fid,CEC,Elevation,Slope,Aspect,Curvature,TWI,TPI,SR_L,NR_L,Treatment,NDVI_20170407,NDVI_20170507,NDVI_20170611,NDVI_20170701,NDVI_20170717,NDVI_20170819,NDVI_20170901,NDVI_20170916,NDVI_20170929,Yield
416807,4655391,2900,34.79566574,868.4924249,0.138491243,2.812244177,-0.014573914,5.832715511,-0.117240235,D,B,DB,0.202709348,0.180404567,0.340234445,0.805586399,0.861100186,0.849275397,0.810959134,0.581076191,0.36759819,13867.67958
416921,4655391,2938,32.00502586,868.7120972,0.056359075,2.275755882,-0.01274866,6.9173522,0.009494824,D,C,DC,0.218283397,0.181890284,0.386816904,0.821491529,0.850400348,0.842537103,0.810346546,0.56784671,0.349916657,16510.14684
416852,4655391,2915,34.14513991,869.9691366,0.084384568,3.299319983,0.000416017,4.979267597,0.205787987,D,B,DB,0.197959224,0.162160534,0.327972894,0.798807433,0.861313027,0.847593604,0.81171268,0.565561201,0.353761299,13966.51518
416963,4655391,2952,34.56509611,868.0417413,0.02171705,2.158370733,-0.005847494,7.639946143,0.062113509,D,C,DC,0.195224588,0.160725282,0.364535135,0.827605212,0.855197538,0.84243716,0.797289638,0.580493349,0.348169736,16325.17843
417116,4655391,3003,22.79404767,866.7821248,0.042117961,0.374583185,-0.002732588,6.378179073,-0.013820703,B,C,BC,0.198020553,0.173703972,0.368064588,0.80743753,0.850600114,0.839337524,0.796694552,0.584911579,0.387028145,17200.63047
417074,4655391,2989,30.97968292,866.3578491,0.038770126,5.925593376,0.001199965,7.453119278,-0.073813312,B,B,BB,0.195946331,0.161201687,0.373805362,0.821803695,0.855896469,0.842674136,0.809804818,0.619318077,0.369057165,16939.08989
417185,4655391,3026,20.97124015,865.8965251,0.010567353,5.563201904,0.00420657,14.72067833,-0.045589745,C,C,CC,0.2042077,0.158940476,0.363934215,0.783696971,0.838151493,0.834673546,0.789591953,0.57318389,0.357481387,11963.44003
417140,4655391,3011,19.61120076,866.5245768,0.025038062,6.157542229,0.000274186,8.009271622,0.039182812,C,C,CC,0.191683118,0.173292346,0.360994684,0.806596065,0.847060523,0.84790096,0.79043619,0.560570291,0.360098777,15355.20813
416525,4655388,3062,28.27050167,872.0762939,0.109326422,1.2642591,-0.019018352,5.465914726,-0.069514453,C,C,CC,0.197433911,0.158124134,0.359593324,0.824508488,0.852453408,0.855312124,0.804062223,0.595465353,0.380466168,15936.13029
416477,4655388,3046,22.73578517,874.531996,0.034520537,5.915516376,0.001784992,5.765399456,0.043581836,C,C,CC,0.169288644,0.147186633,0.302011899,0.724459934,0.830431304,0.841946642,0.808898847,0.66975165,0.483777178,13925.86197
416594,4655394,2573,34.27422418,871.4573025,0.027513548,3.163623677,0.002694127,6.802008576,0.022649816,A,D,AD,0.202211439,0.180099859,0.356997163,0.810479591,0.846835464,0.842748666,0.806633665,0.594239103,0.381329543,16631.57677
416690,4655394,2605,29.31649717,871.2736952,0.032776958,1.513232907,-0.013108003,6.450149059,0.048884147,B,B,BB,0.210401892,0.161386094,0.339734492,0.803845522,0.85430175,0.849413234,0.805320463,0.640036988,0.398087835,12250.8456
416816,4655394,2647,34.93489075,868.7118395,0.108457608,3.273208618,-0.002002526,7.732327302,-0.193079854,D,B,DB,0.217555134,0.175074652,0.321443337,0.806995127,0.866074176,0.849380192,0.80792039,0.575303335,0.364428263,13222.68315
416921,4655394,2682,31.91873487,868.7755941,0.054352567,2.199318965,-0.01194295,6.950043201,0.010605404,D,C,DC,0.206985933,0.17374401,0.383455605,0.825277463,0.851539575,0.846156572,0.803069212,0.571593001,0.340241693,16410.32539
416849,4655394,2658,33.98303053,870.1298353,0.07087937,3.368499173,0.000407208,5.004605558,0.217744009,D,B,DB,0.202619087,0.156700264,0.322300188,0.801865612,0.856181324,0.854483997,0.813176943,0.58007633,0.354901185,14777.35691
417002,4655394,2709,37.52720854,867.0763279,0.029517655,1.448206544,-0.008606148,8.006748835,-0.010481835,C,C,CC,0.186238473,0.173318617,0.364906678,0.808401908,0.857831758,0.850717566,0.810736031,0.588183042,0.376163409,17443.3549
417110,4655394,2745,24.68950844,866.7134535,0.045235304,0.15638339,-0.001867496,6.335206191,-0.0000366,C,C,CC,0.210582717,0.172446966,0.376692343,0.809983753,0.847416504,0.840625203,0.791832514,0.589703144,0.388920012,17451.66701
417038,4655394,2721,35.25434409,866.5268148,0.012733473,0.437610838,-0.001928239,10.08107408,0.004762901,C,C,CC,0.188781211,0.150824029,0.360023367,0.81199367,0.850572834,0.84573944,0.808280724,0.599664288,0.362747084,17210.67408
417188,4655394,2771,21.67332649,865.8308716,0.015500379,5.436747975,0.004686949,12.7687521,-0.021967642,C,C,CC,0.208080273,0.159799012,0.367552013,0.781095698,0.843274637,0.832740953,0.786753034,0.595066753,0.390125804,12864.00531
417143,4655394,2756,19.97124057,866.5151978,0.027951195,5.51120764,-0.000538807,8.002568192,0.038711762,C,C,CC,0.191837542,0.17148112,0.360156041,0.800856896,0.849485024,0.851117657,0.788677737,0.558381498,0.356768363,15166.63235
416498,4655391,2797,22.17983309,874.092041,0.054735258,0.796831052,-0.011788833,5.347561518,0.121090394,C,C,CC,0.187385307,0.149113416,0.314008111,0.732663406,0.824107259,0.827658143,0.791601329,0.594433871,0.39420385,15309.35488
416627,4655409,1307,30.29504797,871.7889879,0.047112834,3.012078047,-0.000610565,6.797292709,-0.018523209,C,C,CC,0.206277365,0.173010304,0.336721479,0.798786271,0.851963933,0.842586668,0.809432886,0.596956422,0.396658731,17477.24191
416555,4655409,1283,35.40710873,870.8174099,0.0160808,4.419980446,0.005379681,12.18146102,-0.123204358,C,C,CC,0.201468419,0.160111815,0.374487767,0.801027784,0.844654654,0.839854558,0.802508999,0.579851193,0.363799926,16683.56606
416702,4655409,1332,29.8672248,870.3465915,0.053056601,1.479854385,-0.016583735,7.274978479,-0.07766862,C,C,CC,0.204540048,0.170775037,0.341359257,0.814512894,0.855261559,0.839339834,0.802142053,0.597945365,0.366616457,17209.84644
416825,4655409,1373,33.33126365,870.4846598,0.034710032,3.792534987,-0.00198081,7.742082596,0.091742708,C,C,CC,0.195553316,0.15938265,0.317497735,0.77761002,0.842160693,0.826865732,0.787596674,0.507430769,0.338500889,15482.6549
416756,4655409,1350,28.44033305,871.2111003,0.06475958,4.413504124,0.014421112,5.919270356,0.047937141,C,C,CC,0.193457139,0.169027436,0.348417209,0.787152536,0.84624925,0.834615154,0.790485722,0.502353551,0.348565675,16439.94045
416834,4655409,1376,33.48355187,870.8670926,0.015574644,4.084612211,0.000431589,6.415757815,0.084378757,C,C,CC,0.187595315,0.169870821,0.312675155,0.772820873,0.843117931,0.833100499,0.773590166,0.514341293,0.333820176,14384.69509
416978,4655409,1424,37.14050166,867.6253323,0.03001382,1.626780497,-0.008133555,7.807485845,-0.041960972,C,C,CC,0.209188527,0.194307627,0.401908705,0.796790414,0.83021718,0.825987928,0.783989741,0.535796214,0.361604342,16860.09371
416975,4655409,1423,36.86226273,867.7301907,0.028941076,1.637036761,-0.008400911,7.929380735,-0.04656273,C,C,CC,0.203033653,0.197719833,0.404766635,0.790393324,0.83062029,0.830815758,0.785661655,0.537307694,0.354464398,16795.08725
417092,4655409,1462,30.91570261,866.0268555,0.029432589,5.953365803,0.000552441,14.02941132,-0.236321549,C,C,CC,0.207238139,0.193709317,0.393702637,0.807602641,0.8346604,0.84129155,0.783544473,0.527873523,0.337805055,16300.86648
417212,4655409,1502,24.31213739,866.4253472,0.116497844,4.368986448,0.012497055,6.823473771,-0.620848795,C,C,CC,0.249915069,0.218632695,0.37971061,0.637348878,0.808349039,0.812145659,0.760933896,0.582897355,0.437993416,14739.60809
417140,4655409,1478,23.54624727,866.0893012,0.015875576,5.438479662,0.002488863,13.37577343,-0.228892058,C,C,CC,0.244023131,0.210268973,0.415793522,0.786452575,0.833457235,0.831092843,0.759415281,0.513143303,0.356067712,16205.45002
416462,4655406,1507,25.72644191,874.1577962,0.161573872,1.653784871,-0.036092989,10.40243912,-0.915394068,C,C,CC,0.321211161,0.38324292,0.436353155,0.722306158,0.802968333,0.778962706,0.781476226,0.651847108,0.496937108,15527.22749
416588,4655412,1039,32.13343006,871.7312893,0.035352978,3.745066643,0.008814713,6.250979106,0.01190765,C,C,CC,0.202290562,0.17016908,0.365805407,0.810809864,0.847614456,0.8382926,0.805356355,0.567150136,0.385287139,17169.27383
416663,4655412,1064,27.48131095,872.0730387,0.046214685,3.139883677,-0.000767818,5.996127923,-0.0262778,C,C,CC,0.188531497,0.164977842,0.345843986,0.790956466,0.845757451,0.842874193,0.795269759,0.570217526,0.350086412,17185.08824
416789,4655412,1106,28.43841298,871.6779243,0.036696469,2.038421551,-0.008934884,4.967158794,0.177861229,C,C,CC,0.191217145,0.154888898,0.323612355,0.776331015,0.846049364,0.822925062,0.748024683,0.444873537,0.325613461,12914.70526
416744,4655412,1091,29.48864598,870.4441732,0.070710051,4.447013696,0.019633425,6.175460974,-0.061165949,C,C,CC,0.20473247,0.194606089,0.381369829,0.810652699,0.843117281,0.842960552,0.79950811,0.513370154,0.352969119,16433.41066
416855,4655412,1128,32.85085085,870.9793226,0.005313795,1.751080275,-0.000986949,9.078730583,0.009986621,C,C,CC,0.219527063,0.173094592,0.329762556,0.771420578,0.842493722,0.835396451,0.788441965,0.539473684,0.353431394,12192.89291
417002,4655412,1177,38.35928599,866.8575643,0.03117636,1.570395112,-0.006196687,9.49680233,-0.302134573,C,C,CC,0.22707304,0.208044734,0.394497903,0.799610829,0.841598398,0.83237281,0.776082607,0.529518208,0.329487479,16491.04912
416933,4655412,1154,32.22364977,868.969774,0.049677964,2.245062192,-0.00686088,7.153124809,0.0000795,C,C,CC,0.231339183,0.208707109,0.404164897,0.799288274,0.839825682,0.835858026,0.789413501,0.523124208,0.347195051,15801.22936
417080,4655412,1203,32.88338089,866.1163534,0.000967524,5.497786999,0.003150662,14.16121578,-0.425458014,C,C,CC,0.264264886,0.238741297,0.389049985,0.780167496,0.828040397,0.845635234,0.750060097,0.502141599,0.354274366,15286.64919
417038,4655412,1189,36.64840232,866.0951267,0.005552505,0.651477774,-0.000614881,14.00095526,-0.294706305,C,C,CC,0.247799018,0.207296579,0.391980147,0.781935652,0.83517808,0.829928669,0.774350708,0.501945707,0.341139532,16028.56742
417185,4655412,1238,24.05698268,865.7686835,0.100119449,3.214213133,0.003582292,7.221026421,-0.782156169,C,C,CC,0.337910564,0.312249937,0.443356878,0.704535225,0.800341929,0.817813535,0.750945687,0.561978386,0.433972025,14948.63444
416504,4655409,1266,26.09416474,873.5246853,0.073816292,1.729773045,-0.016683624,5.623798264,0.077147081,C,C,CC,0.187422221,0.172925008,0.364827398,0.801924393,0.838203857,0.833569236,0.797838305,0.60120962,0.397436981,14974.58593
416462,4655409,1252,25.78673257,874.2258775,0.167253887,1.645954649,-0.036092989,10.50210635,-0.930581729,C,C,CC,0.309976411,0.386262361,0.447430919,0.740381636,0.787982411,0.766568838,0.780007832,0.652095723,0.515239269,16089.3323
416597,4655403,1807,32.73780314,871.5995144,0.036750648,3.289901257,0.003130328,6.068777084,0.038814649,C,C,CC,0.212202951,0.174448087,0.350916321,0.800900556,0.844398893,0.839838874,0.809504733,0.604947799,0.386372456,17109.47485
416678,4655403,1834,28.00105264,871.6060723,0.030833573,2.277798732,-0.009709547,5.515568097,0.08061328,C,C,CC,0.193980262,0.165853601,0.336589773,0.800397005,0.854997058,0.835029645,0.807560138,0.620057793,0.407155886,16570.29297
416792,4655403,1872,30.32033687,870.8897502,0.088136792,2.509865046,-0.009882704,4.958752155,0.224929884,C,C,CC,0.191465947,0.152713593,0.322383704,0.787260239,0.85443575,0.850524032,0.787859353,0.555263391,0.353494663,15720.74918
416756,4655403,1860,29.30884933,871.0735745,0.066784427,4.497278214,0.016455652,5.042267323,0.142471194,C,C,CC,0.187134819,0.161637693,0.355273281,0.811133276,0.855767477,0.836200875,0.79482367,0.536845587,0.364330148,15978.62829
416900,4655403,1908,32.17972056,870.0860121,0.037097968,1.892618656,-0.006690465,6.590769768,0.070225388,C,C,CC,0.201993842,0.167754356,0.316979778,0.795011437,0.853152372,0.844883955,0.802895838,0.577517341,0.364670294,17465.35347
417011,4655403,1945,37.76471414,866.6531779,0.03063567,1.263504386,-0.006173116,7.353998184,0.022836426,C,C,CC,0.19046141,0.173918693,0.371946146,0.80383134,0.839665504,0.834501151,0.789245832,0.564878906,0.338312222,16755.80951
416972,4655403,1932,36.42615636,867.8748847,0.028377406,1.585351944,-0.008297848,7.823503017,0.015257422,C,C,CC,0.196280868,0.179527771,0.378905189,0.802056738,0.848661203,0.836321867,0.790121597,0.576025213,0.347421267,16883.13061
417056,4655403,1960,34.62228775,866.142551,0.024566812,0.339266449,-0.002554304,12.8254528,-0.03961787,C,C,CC,0.187817887,0.173890798,0.37536938,0.814599337,0.857048147,0.837308677,0.794415165,0.541183681,0.355206117,16626.79794
417194,4655403,2006,23.39021322,865.7301975,0.038715966,5.317426046,0.005449439,7.697767576,-0.044337695,C,C,CC,0.210739193,0.181926782,0.340625965,0.704446036,0.82781831,0.830328741,0.79072929,0.627079283,0.418874491,14742.42365
417137,4655403,1987,22.46295187,866.2248196,0.031994928,6.167189598,0.002429772,8.212575912,-0.014646875,C,C,CC,0.217590553,0.176368688,0.386727363,0.799253072,0.849633886,0.839440742,0.789021288,0.55401871,0.362141048,16044.5119
416498,4655400,2029,23.34488106,873.9151679,0.046409993,1.403485272,-0.012112908,7.09840001,-0.025243489,C,C,CC,0.201636407,0.150604296,0.350598602,0.75708623,0.827830664,0.837719059,0.788264013,0.618030179,0.398729907,13320.06797
416633,4655406,1564,30.31172668,871.5657213,0.047467389,3.009349664,-0.001532623,6.724023501,-0.018551856,C,C,CC,0.206494862,0.164788561,0.344641403,0.806202454,0.85276681,0.841149337,0.81163918,0.612646625,0.408918775,17472.3896
416729,4655406,1596,31.24681049,869.8401964,0.027106335,4.601973693,0.008150644,11.47202333,-0.146198109,C,C,CC,0.208866396,0.17074025,0.375228406,0.806761687,0.842696582,0.851668051,0.79834399,0.580254276,0.350989375,17190.88389
416795,4655406,1618,30.15800561,870.9342787,0.070764512,2.344014406,-0.01066881,4.906409264,0.190814257,C,C,CC,0.18393666,0.158806816,0.316549495,0.778364412,0.856801218,0.837238009,0.774796983,0.522150734,0.355870493,14038.71358
416909,4655406,1656,31.8668001,869.7659641,0.044118565,2.041764259,-0.008493542,7.813656171,0.015694141,C,C,CC,0.215445222,0.167966306,0.347118801,0.788989414,0.852033408,0.832790746,0.789142376,0.539315143,0.350493459,16030.28332
416906,4655406,1655,31.89730051,869.9052124,0.037767004,2.004264832,-0.008144484,8.1033535,0.003375391,C,C,CC,0.212590144,0.176214504,0.344044888,0.791074887,0.861709654,0.84193554,0.792529642,0.543662698,0.351454828,16415.17732
416858,4655406,1639,32.7683915,871.0142687,0.00557676,2.399119139,-0.002188712,7.423206329,0.014636002,C,C,CC,0.190000019,0.18073913,0.305261512,0.778942872,0.851334431,0.845969855,0.797460987,0.569127023,0.357140869,12599.83241
416972,4655406,1677,36.5196991,867.7973701,0.029188553,1.579254508,-0.009764647,7.765530109,-0.007878808,C,C,CC,0.203679605,0.189884182,0.392346804,0.796286715,0.844510709,0.839207673,0.787407542,0.560426069,0.340292679,16826.76105
417086,4655406,1715,31.43210178,865.9997694,0.031470168,6.022535801,-0.000449805,13.86905956,-0.152015135,C,C,CC,0.189192512,0.183721245,0.393241777,0.814510168,0.848659931,0.849640534,0.793026977,0.537048711,0.331944367,17415.3534
417041,4655406,1700,35.95864783,866.2264065,0.017471246,0.479766726,-0.001955182,13.36674786,-0.011925293,C,C,CC,0.183039246,0.160568091,0.365805542,0.804232905,0.849318162,0.834865542,0.791593465,0.533108033,0.351666832,16718.57122
417161,4655406,1740,22.29896884,865.8758409,0.016959235,1.449380517,0.001174505,12.91127491,-0.135917082,C,C,CC,0.23692102,0.188130465,0.392701687,0.786005672,0.839332373,0.828466153,0.789479939,0.534284097,0.342924629,16239.26152
416516,4655403,1780,28.37091764,872.6189779,0.07824263,1.514228821,-0.02200277,7.012975693,-0.069390334,C,C,CC,0.187767187,0.150838975,0.345035591,0.799920452,0.846650633,0.841887932,0.799317058,0.602179013,0.387741642,16059.21593
416465,4655403,1763,25.30590524,874.2676188,0.008125592,5.591263771,-0.020515839,11.2435503,-0.441224128,C,C,CC,0.28689383,0.266859853,0.365289438,0.741079398,0.831890263,0.811894609,0.792574108,0.636717996,0.445092361,15350.25265
416477,4655421,337,25.79265043,874.6062893,0.018998006,4.750814438,0.001999559,5.818772793,0.120797753,C,C,CC,0.228092156,0.19167042,0.345266251,0.749567311,0.832629811,0.835898188,0.782437401,0.639886008,0.45224861,12270.08488
416546,4655421,360,35.06789144,870.7869534,0.038262561,2.305430651,-0.007300209,10.16976452,-0.338603139,C,C,CC,0.23023241,0.197506248,0.410834413,0.785794005,0.846644413,0.833528609,0.789133119,0.555423536,0.358316448,15470.75702
416705,4655421,413,30.09613885,870.351671,0.065939777,2.22755599,0.000574573,7.258773327,-0.433394134,C,C,CC,0.258802134,0.217288661,0.397180172,0.769766379,0.833286734,0.835214253,0.766420163,0.548888134,0.368074726,15696.9924
416642,4655421,392,27.9640753,872.2988485,0.028233865,3.12802434,0.000317248,5.854423523,0.126426265,C,C,CC,0.228212309,0.20510305,0.367625498,0.77822647,0.833582183,0.822850151,0.775489,0.574931048,0.36009094,16019.37472
416771,4655421,435,26.68126021,872.1431749,0.00588525,3.542666197,0.001162905,6.576102257,-0.076779753,C,C,CC,0.26335742,0.210204257,0.368814219,0.737836149,0.813748997,0.811172912,0.727041047,0.447557298,0.329901752,12032.92401
416858,4655421,464,32.79797618,870.9482151,0.132138441,3.12039868,-0.002334541,8.40831995,-0.64985923,C,C,CC,0.345224304,0.335448997,0.414663756,0.716656345,0.790501409,0.815009556,0.74350151,0.542667994,0.409259818,13670.85063
416825,4655421,453,32.10680623,870.9513279,0.106809452,3.129796743,0.001563109,8.206324577,-0.601895273,C,C,CC,0.307983717,0.273574147,0.390417835,0.742039467,0.791803698,0.817937941,0.753124566,0.504908051,0.383427713,15430.74441
416459,4655418,495,26.07068698,874.2659912,0.195033684,1.620951891,-0.036197085,10.99328232,-1.034930229,C,C,CC,0.332476118,0.364965211,0.454206738,0.724538589,0.758124772,0.755362464,0.764375682,0.637566468,0.50916115,16487.73202
416528,4655427,106,33.11972004,871.7836439,0.085867169,2.142969529,-0.012862718,8.283765157,-0.490607977,C,C,CC,0.301989291,0.249632945,0.437199118,0.750897403,0.8183922,0.831732004,0.76297617,0.549024461,0.412879337,16075.66165
416522,4655424,188,31.8034598,872.2623834,0.094047623,1.732539058,-0.01736549,7.809149901,-0.184190889,C,C,CC,0.224981703,0.203095524,0.394068185,0.775267669,0.827720391,0.825753635,0.778282416,0.567971397,0.378079336,15501.03617
416480,4655424,174,26.27385966,874.5719944,0.014691611,5.180712541,0.001520101,5.670564651,0.091704071,C,C,CC,0.237184473,0.209109568,0.357159709,0.73604812,0.826840407,0.824632091,0.782925663,0.631112067,0.451522118,12535.35424
416558,4655424,200,34.81137763,871.0231188,0.041717567,3.957570765,-0.002066975,8.165225718,-0.30147879,C,C,CC,0.23052802,0.224001154,0.393560409,0.790189541,0.817298228,0.833167699,0.78148438,0.540833383,0.347602793,15456.1044
